chng_type,Type,area_ha
loss,Estuary_3729,7.882092894
gain,Estuary_3744,41.5340169
loss,Estuary_3744,140.7219472
gain,Estuary_3785,0.938916916
loss,Estuary_3785,5.632637403
gain,Estuary_3837,0.3635644
loss,Estuary_3837,4.164714319
gain,Estuary_3847,1.260264393
loss,Estuary_3847,1.463134709
gain,Estuary_3855,10.93121962
loss,Estuary_3855,21.17874918
gain,Estuary_3857,20.26638936
loss,Estuary_3857,14.39175052
gain,Estuary_3859,2.024860705
loss,Estuary_3859,7.802926542
gain,Estuary_3894,0.142850024
loss,Estuary_3894,0.153006969
loss,Estuary_3904,1.017789474
gain,Estuary_3910,8.115799432
loss,Estuary_3910,15.06050032
gain,Estuary_3911,0.144764559
loss,Estuary_3911,1.357755442
gain,Estuary_3913,121.464384
loss,Estuary_3913,234.4391172
gain,Estuary_3916,1.537864063
loss,Estuary_3916,0.945985518
gain,Estuary_3922,37.15586098
loss,Estuary_3922,30.18280423
gain,Estuary_3923,1.450024854
loss,Estuary_3923,8.985547345
gain,Estuary_3924,82.29008032
loss,Estuary_3924,216.5649777
gain,Estuary_3934,21.19599539
loss,Estuary_3934,163.2768501
gain,Estuary_3939,3.293123187
loss,Estuary_3939,2.118147816
gain,Estuary_3941,4.033122208
loss,Estuary_3941,2.773496811
gain,Estuary_3944,7.445355477
loss,Estuary_3944,17.50648401
gain,Estuary_3949,4.923447181
loss,Estuary_3949,36.92329827
gain,Estuary_3953,0.408936416
loss,Estuary_3953,0.588100953
gain,Estuary_3973,0.017397718
loss,Estuary_3973,0.745036765
gain,Estuary_3990,1.576053915
loss,Estuary_3990,7.203170885
gain,Estuary_3993,3.467530721
loss,Estuary_3993,2.671432792
gain,Estuary_401,2.013107166
loss,Estuary_401,0.381355132
gain,Estuary_4014,1.875867307
loss,Estuary_4014,1.644315738
gain,Estuary_4017,17.91992754
loss,Estuary_4017,15.95090481
gain,Estuary_4021,3.318450016
loss,Estuary_4021,26.24566954
gain,Estuary_4024,48.43389346
loss,Estuary_4024,33.08367604
gain,Estuary_4040,143.1845219
loss,Estuary_4040,16.09761539
gain,Estuary_4043,0.728401069
loss,Estuary_4043,9.712976158
loss,Estuary_4046,0.150468024
gain,Estuary_4052,67.40846656
loss,Estuary_4052,9.916436853
gain,Estuary_4058,0.907121203
loss,Estuary_4058,2.87438417
loss,Estuary_4070,0.038259969
gain,Estuary_4071,36.77219166
loss,Estuary_4071,8.702131571
gain,Estuary_4072,4.180370431
loss,Estuary_4072,25.45852081
gain,Estuary_4074,4.274520368
loss,Estuary_4074,9.855003904
gain,Estuary_4087,2.777712457
loss,Estuary_4087,2.98295466
gain,Estuary_4091,16.39526612
loss,Estuary_4091,8.198053568
gain,Estuary_4096,176.6843311
loss,Estuary_4096,32.06373445
gain,Estuary_4098,0.160960278
loss,Estuary_4098,0.388778647
gain,Estuary_4103,4.172782904
loss,Estuary_4103,10.22467118
gain,Estuary_4104,24.65288415
loss,Estuary_4104,0.723182777
gain,Estuary_4108,4.452442037
loss,Estuary_4108,2.788884663
gain,Estuary_4123,5.760581223
loss,Estuary_4123,10.78759328
gain,Estuary_4128,23.98997106
loss,Estuary_4128,81.076339
gain,Estuary_4136,1.286826522
loss,Estuary_4136,5.59601396
gain,Estuary_4146,12.32329691
loss,Estuary_4146,2.125911034
gain,Estuary_4155,0.017859703
loss,Estuary_4155,0.197017404
gain,Estuary_4167,4.698852751
loss,Estuary_4167,1.6976863
loss,Estuary_4168,9.301314703
gain,Estuary_4170,1.882240875
loss,Estuary_4170,4.634559534
gain,Estuary_4172,252.9089423
loss,Estuary_4172,30.66834917
gain,Estuary_4191,2.690425534
loss,Estuary_4191,7.06402668
gain,Estuary_4193,675.2541605
loss,Estuary_4193,38.80747068
gain,Estuary_4211,16.2455803
loss,Estuary_4211,24.71898151
gain,Estuary_4218,2.006248533
loss,Estuary_4218,0.351115508
gain,Estuary_4220,1.616827434
loss,Estuary_4220,3.210698274
loss,Estuary_4224,0.10683202
gain,Estuary_4228,2.657637099
loss,Estuary_4228,1.473871592
loss,Estuary_4234,0.544330723
loss,Estuary_4238,0.841292033
gain,Estuary_4251,5.102821225
loss,Estuary_4251,4.19864245
gain,Estuary_4270,16.61135183
loss,Estuary_4270,6.46439568
gain,Estuary_4272,131.6324954
loss,Estuary_4272,16.19494972
gain,Estuary_4294,30.84800189
loss,Estuary_4294,0.633417799
gain,Estuary_4297,1.168100991
loss,Estuary_4297,0.176208148
gain,Estuary_4298,52.30981907
loss,Estuary_4298,15.91972695
gain,Estuary_4312,2.79774227
loss,Estuary_4312,2.826633801
gain,Estuary_4323,18.36158745
loss,Estuary_4323,12.60620206
gain,Estuary_4331,9.550836492
loss,Estuary_4331,8.325410876
gain,Estuary_4332,9.461706565
loss,Estuary_4332,5.078961648
gain,Estuary_4333,41.93521662
loss,Estuary_4333,18.04591495
gain,Estuary_4336,3.390883018
loss,Estuary_4336,5.382121168
gain,Estuary_4342,1.312506614
loss,Estuary_4342,4.994020946
gain,Estuary_4351,9.414089399
loss,Estuary_4351,6.735757737
gain,Estuary_4356,0.822573858
loss,Estuary_4356,2.328200456
gain,Estuary_436,29.0195428
loss,Estuary_436,20.0074753
gain,Estuary_4365,0.772870012
loss,Estuary_4365,4.440559066
gain,Estuary_4383,3.938472046
loss,Estuary_4383,1.780574922
gain,Estuary_4391,6.953103822
loss,Estuary_4391,4.776450084
gain,Estuary_4399,1.820775767
loss,Estuary_4399,7.406228013
gain,Estuary_442,40.39526003
loss,Estuary_442,14.72094128
gain,Estuary_4425,9.149716679
loss,Estuary_4425,0.652038606
gain,Estuary_4426,5.63768452
loss,Estuary_4426,23.73408206
gain,Estuary_4436,8.539081794
loss,Estuary_4436,14.62927723
gain,Estuary_444,5.444589073
loss,Estuary_444,13.82911842
gain,Estuary_4441,1.449055198
loss,Estuary_4441,4.836551544
gain,Estuary_4466,6.080610224
loss,Estuary_4466,5.49195775
gain,Estuary_4491,14.8625526
loss,Estuary_4491,36.76012728
gain,Estuary_4498,11.99237223
loss,Estuary_4498,19.05315275
gain,Estuary_450,2.399508036
loss,Estuary_450,1.22911174
gain,Estuary_4504,5.684123405
loss,Estuary_4504,16.44152559
gain,Estuary_4511,169.5247626
loss,Estuary_4511,5.396392861
gain,Estuary_4525,80.50386123
loss,Estuary_4525,23.54531846
gain,Estuary_4529,11.29672497
loss,Estuary_4529,50.11232146
gain,Estuary_4540,21.97387389
loss,Estuary_4540,67.72318222
gain,Estuary_4548,67.60101608
loss,Estuary_4548,94.47908954
gain,Estuary_4558,3.6708257
loss,Estuary_4558,13.09071873
gain,Estuary_456,9.170589499
loss,Estuary_456,3.242968663
gain,Estuary_4561,1.293490039
loss,Estuary_4561,66.96198179
gain,Estuary_4570,261.0570136
loss,Estuary_4570,19.92651702
gain,Estuary_4574,0.369197572
loss,Estuary_4574,11.57061256
gain,Estuary_4576,0.543917196
loss,Estuary_4576,1.476171551
gain,Estuary_4578,0.493606975
loss,Estuary_4578,0.623429606
gain,Estuary_4589,13.06985682
loss,Estuary_4589,40.01300868
gain,Estuary_4608,0.119851198
loss,Estuary_4608,0.284778288
gain,Estuary_4609,327.8601634
loss,Estuary_4609,12.00046135
gain,Estuary_4610,0.945867051
loss,Estuary_4610,6.050917661
gain,Estuary_4632,19.8145469
loss,Estuary_4632,117.3961059
gain,Estuary_4652,11.99076293
loss,Estuary_4652,3.581118278
gain,Estuary_4667,6.16556493
loss,Estuary_4667,0.233198918
gain,Estuary_4684,6.934008862
loss,Estuary_4684,12.75928517
gain,Estuary_4700,74.21314168
loss,Estuary_4700,3.453037858
gain,Estuary_4715,10.25812418
loss,Estuary_4715,12.12053981
gain,Estuary_472,4.808366606
loss,Estuary_472,4.174655761
gain,Estuary_473,21.66314415
loss,Estuary_473,9.36862587
gain,Estuary_4737,37.09791312
loss,Estuary_4737,12.17751268
gain,Estuary_4750,9.420437228
loss,Estuary_4750,16.30885459
gain,Estuary_4761,152.5764351
loss,Estuary_4761,108.63626
gain,Estuary_4874,0.237687888
loss,Estuary_4874,0.658513998
gain,Estuary_4902,32.91206285
loss,Estuary_4902,4.510154505
gain,Estuary_4903,16.80662357
loss,Estuary_4903,12.40114827
gain,Estuary_493,39.48454493
loss,Estuary_493,56.4403547
gain,Estuary_4930,162.9375579
loss,Estuary_4930,24.77457572
gain,Estuary_4931,0.259409285
loss,Estuary_4931,0.431803652
gain,Estuary_4939,13.15810456
loss,Estuary_4939,2.497202922
gain,Estuary_4968,13.29801712
loss,Estuary_4968,7.732408211
gain,Estuary_497,3.418039317
loss,Estuary_497,11.55084357
gain,Estuary_4992,12.9474094
loss,Estuary_4992,3.72933429
gain,Estuary_4998,0.34370629
loss,Estuary_4998,0.394815108
gain,Estuary_5011,255.0458282
loss,Estuary_5011,110.3443185
gain,Estuary_5014,0.471553549
loss,Estuary_5014,3.034036277
gain,Estuary_5046,21.45754906
loss,Estuary_5046,3.530439163
gain,Estuary_5062,9.066121501
loss,Estuary_5062,10.22758568
gain,Estuary_5072,138.1412147
loss,Estuary_5072,225.46282
gain,Estuary_5087,261.6952389
loss,Estuary_5087,232.7377122
gain,Estuary_5107,76.89148486
loss,Estuary_5107,21.45869079
loss,Estuary_5108,0.920194563
gain,Estuary_5115,4.960167195
loss,Estuary_5115,7.839675002
gain,Estuary_5118,6.040691769
loss,Estuary_5118,2.508075324
gain,Estuary_5128,61.92763796
loss,Estuary_5128,48.82631985
gain,Estuary_514,14.28497676
loss,Estuary_514,15.63291764
gain,Estuary_5150,30.77933707
loss,Estuary_5150,0.8442191
gain,Estuary_5158,50.63789376
loss,Estuary_5158,470.0831632
gain,Estuary_516,72.50761621
loss,Estuary_516,80.44057871
gain,Estuary_5171,7.573200435
loss,Estuary_5171,6.756388826
gain,Estuary_5182,50.52419968
loss,Estuary_5182,13.69073004
gain,Estuary_5199,37.94803523
loss,Estuary_5199,18.5920004
loss,Estuary_5201,0.002182562
gain,Estuary_5209,162.3772283
loss,Estuary_5209,169.2991913
gain,Estuary_521,3.540758507
loss,Estuary_521,1.724946978
gain,Estuary_5213,5.091740559
loss,Estuary_5213,0.872510869
gain,Estuary_5214,2.465504794
loss,Estuary_5214,23.66010819
gain,Estuary_5219,25.48099344
loss,Estuary_5219,133.3144878
gain,Estuary_5238,2.865621882
loss,Estuary_5238,0.650266785
gain,Estuary_5271,69.22999339
loss,Estuary_5271,9.073073473
gain,Estuary_5281,20.9383803
loss,Estuary_5281,7.540974191
gain,Estuary_5291,14.61788784
loss,Estuary_5291,0.767477305
gain,Estuary_5294,86.06925779
loss,Estuary_5294,33.15003737
gain,Estuary_5301,25.55935203
loss,Estuary_5301,16.30938673
gain,Estuary_5309,4.854000834
loss,Estuary_5309,4.916622262
gain,Estuary_5316,0.534475048
loss,Estuary_5316,0.086306584
gain,Estuary_5323,11.61464138
loss,Estuary_5323,4.525316042
gain,Estuary_5329,22.48524137
loss,Estuary_5329,10.34199245
gain,Estuary_5340,15.00184582
loss,Estuary_5340,14.50072739
gain,Estuary_5345,2.442371538
loss,Estuary_5345,7.095778278
gain,Estuary_5370,1.913478888
loss,Estuary_5370,1.267845659
gain,Estuary_540,143.6721675
loss,Estuary_540,66.00676134
gain,Estuary_5404,2.689461122
loss,Estuary_5404,1.776916578
gain,Estuary_5407,4.609444371
loss,Estuary_5407,8.213749177
gain,Estuary_5424,5.774592106
loss,Estuary_5424,6.085920572
gain,Estuary_544,1.292879508
loss,Estuary_544,2.065130086
gain,Estuary_5449,12.41158978
loss,Estuary_5449,4.082820207
gain,Estuary_5462,14.23365577
loss,Estuary_5462,6.07047865
gain,Estuary_5467,129.7149324
loss,Estuary_5467,9.27549106
gain,Estuary_5471,43.12090815
loss,Estuary_5471,8.079520773
gain,Estuary_5472,4.882694875
loss,Estuary_5472,3.145119811
gain,Estuary_5486,0.640222588
loss,Estuary_5486,4.538530961
gain,Estuary_550,2.193392317
loss,Estuary_550,0.53545694
gain,Estuary_552,1.316115038
loss,Estuary_552,4.142325853
gain,Estuary_5569,1.058211356
loss,Estuary_5569,0.806687622
gain,Estuary_5579,0.709729602
loss,Estuary_5579,0.248041436
gain,Estuary_5598,0.7933155
loss,Estuary_5598,1.925059857
gain,Estuary_56,32.6454136
loss,Estuary_56,11.76571112
gain,Estuary_560,28.9772931
loss,Estuary_560,10.56584455
gain,Estuary_5610,19.73800707
loss,Estuary_5610,18.10120509
gain,Estuary_5617,275.5301167
loss,Estuary_5617,203.7411927
gain,Estuary_5620,25.79573476
loss,Estuary_5620,11.12779581
gain,Estuary_5644,0.117811114
loss,Estuary_5644,1.98062256
gain,Estuary_5657,0.032456163
loss,Estuary_5657,0.795897106
gain,Estuary_5669,28.52101557
loss,Estuary_5669,2.636315786
gain,Estuary_569,41.24793521
loss,Estuary_569,19.58624693
gain,Estuary_5700,11.30441592
loss,Estuary_5700,7.336889789
gain,Estuary_575,27.95109129
loss,Estuary_575,60.25352418
gain,Estuary_576,43.95463631
loss,Estuary_576,21.01520298
gain,Estuary_5761,7.025143089
loss,Estuary_5761,13.04511591
gain,Estuary_578,4.735179154
loss,Estuary_578,19.18770045
gain,Estuary_579,23.26547028
loss,Estuary_579,24.70466563
gain,Estuary_58,47.66066179
loss,Estuary_58,10.91824221
gain,Estuary_581,11.66227705
loss,Estuary_581,18.12937783
gain,Estuary_5822,5.615408774
loss,Estuary_5822,5.336730545
gain,Estuary_5832,0.541015425
loss,Estuary_5832,1.676868559
gain,Estuary_5837,4.467000288
loss,Estuary_5837,12.12778088
loss,Estuary_5845,0.487237952
gain,Estuary_5850,5.9381583
loss,Estuary_5850,22.56458082
gain,Estuary_5866,4.158300083
loss,Estuary_5866,4.378175233
gain,Estuary_587,94.11366755
loss,Estuary_587,20.44912225
gain,Estuary_5874,4.081007665
loss,Estuary_5874,14.3247799
gain,Estuary_5889,2.770247169
loss,Estuary_5889,12.51280572
gain,Estuary_5892,4.78539919
loss,Estuary_5892,0.885320958
gain,Estuary_5893,36.07965476
loss,Estuary_5893,12.41489047
gain,Estuary_5900,30.68970255
loss,Estuary_5900,33.72098344
gain,Estuary_591,4.939756932
loss,Estuary_591,7.241616958
gain,Estuary_5920,5.772353243
loss,Estuary_5920,0.816398731
gain,Estuary_5934,2.206277867
loss,Estuary_5934,1.269005435
gain,Estuary_5935,14.2067629
loss,Estuary_5935,8.727970791
gain,Estuary_5940,26.02778787
loss,Estuary_5940,17.40995463
gain,Estuary_5943,5.441683116
loss,Estuary_5943,5.061728186
gain,Estuary_5950,17.05139001
loss,Estuary_5950,15.4914713
gain,Estuary_5965,1.232310854
loss,Estuary_5965,0.045564995
gain,Estuary_5990,225.399589
loss,Estuary_5990,165.6323808
gain,Estuary_6,1.999291275
loss,Estuary_6,1.876272975
gain,Estuary_6009,5.182900537
loss,Estuary_6009,1.992916737
gain,Estuary_6010,13.03956758
loss,Estuary_6010,10.66203384
gain,Estuary_6012,33.60406707
loss,Estuary_6012,18.5675479
gain,Estuary_6018,10.25041765
loss,Estuary_6018,12.3902577
gain,Estuary_6020,9.551128589
loss,Estuary_6020,9.61763097
gain,Estuary_6032,2.188328281
loss,Estuary_6032,9.34809486
gain,Estuary_6044,15.33807801
loss,Estuary_6044,5.077748987
gain,Estuary_6073,3.858821933
loss,Estuary_6073,3.596448704
gain,Estuary_6080,129.8154412
loss,Estuary_6080,15.88834278
gain,Estuary_6091,30.47843001
loss,Estuary_6091,3.9158758
gain,Estuary_6102,18.70994854
loss,Estuary_6102,21.19900096
gain,Estuary_6103,347.5149174
loss,Estuary_6103,10.67530075
gain,Estuary_6108,84.86433003
loss,Estuary_6108,13.30001246
gain,Estuary_6112,26.17977705
loss,Estuary_6112,13.46024807
gain,Estuary_6114,15.21211169
loss,Estuary_6114,10.46698458
gain,Estuary_6119,1.539387357
loss,Estuary_6119,1.555373396
gain,Estuary_6122,18.90016356
loss,Estuary_6122,12.8051086
gain,Estuary_6124,0.423246265
loss,Estuary_6124,3.499121992
gain,Estuary_6125,1.095795315
loss,Estuary_6125,5.81797211
gain,Estuary_6126,0.033996897
loss,Estuary_6126,0.05602899
gain,Estuary_613,4.604197452
loss,Estuary_613,15.40344738
gain,Estuary_6131,0.58073131
loss,Estuary_6131,3.276742453
gain,Estuary_6137,1013.215764
loss,Estuary_6137,8.481870707
gain,Estuary_6139,83.89233327
loss,Estuary_6139,30.39657088
loss,Estuary_6151,0.396286235
gain,Estuary_6154,20.59362945
loss,Estuary_6154,11.6699228
gain,Estuary_6158,62.05374192
loss,Estuary_6158,66.74467178
gain,Estuary_6160,47.83540197
loss,Estuary_6160,38.08410324
gain,Estuary_6164,2230.181749
loss,Estuary_6164,71.91175055
gain,Estuary_6165,41.20030832
loss,Estuary_6165,39.80851186
gain,Estuary_6168,170.8188661
loss,Estuary_6168,20.80417967
gain,Estuary_6170,7.304674054
loss,Estuary_6170,44.7418167
gain,Estuary_6177,115.9127873
loss,Estuary_6177,14.89743813
gain,Estuary_6179,10.05073294
loss,Estuary_6179,27.31384794
gain,Estuary_618,11.71017347
loss,Estuary_618,27.8408437
gain,Estuary_6183,2.874278228
loss,Estuary_6183,2.130998991
gain,Estuary_6184,203.3283581
loss,Estuary_6184,24.85798093
gain,Estuary_6187,0.216779847
loss,Estuary_6187,12.36855633
gain,Estuary_619,25.50275485
loss,Estuary_619,11.69878861
loss,Estuary_6203,1.779468923
gain,Estuary_622,1.495045922
loss,Estuary_622,15.62958249
gain,Estuary_6221,0.309976903
loss,Estuary_6221,1.529660967
gain,Estuary_6256,0.056064318
gain,Estuary_6257,87.87045561
loss,Estuary_6257,14.25293695
gain,Estuary_6263,9.526918303
loss,Estuary_6263,15.05669832
loss,Estuary_6273,0.298854829
gain,Estuary_6303,48.64420815
loss,Estuary_6303,3.936467756
gain,Estuary_631,0.007951825
loss,Estuary_631,3.889123651
gain,Estuary_6370,0.567519996
loss,Estuary_6370,16.45416699
gain,Estuary_638,8.863191236
loss,Estuary_638,31.55974606
gain,Estuary_640,21.46352849
loss,Estuary_640,43.62285573
gain,Estuary_6400,1.073680132
loss,Estuary_6400,0.275251109
gain,Estuary_641,2.021697651
loss,Estuary_641,4.713203238
gain,Estuary_6428,6.482031257
loss,Estuary_6428,0.599049955
gain,Estuary_646,0.1537571
loss,Estuary_646,1.209005051
gain,Estuary_647,2.978502326
loss,Estuary_647,28.54959209
gain,Estuary_648,3.412015316
loss,Estuary_648,20.27034923
gain,Estuary_649,0.057992511
loss,Estuary_649,0.299304214
gain,Estuary_653,0.32582393
loss,Estuary_653,3.9314302
gain,Estuary_6530,26.2150229
loss,Estuary_6530,3.133064124
gain,Estuary_6533,1.575597713
loss,Estuary_6533,2.43219905
gain,Estuary_6545,0.186153539
loss,Estuary_6545,4.046748152
gain,Estuary_655,364.3913792
loss,Estuary_655,71.81601339
gain,Estuary_657,35.31909875
loss,Estuary_657,40.78510381
gain,Estuary_658,15.10800694
loss,Estuary_658,22.14741641
gain,Estuary_6634,0.117801141
loss,Estuary_6634,2.427465038
gain,Estuary_664,2.429001054
loss,Estuary_664,4.069166336
gain,Estuary_666,0.331667392
loss,Estuary_666,0.0136397
gain,Estuary_669,22.2065249
loss,Estuary_669,35.30858712
gain,Estuary_670,16.98362961
loss,Estuary_670,13.68726302
gain,Estuary_671,2.623341281
loss,Estuary_671,6.477386556
gain,Estuary_6719,0.660044946
loss,Estuary_6719,4.685643264
gain,Estuary_673,9.578310253
loss,Estuary_673,16.15648731
gain,Estuary_676,0.144113545
loss,Estuary_676,2.272901545
gain,Estuary_679,26.70603613
loss,Estuary_679,20.96444409
loss,Estuary_6802,1.157843565
gain,Estuary_6808,13.88315233
loss,Estuary_6808,19.07727144
gain,Estuary_6810,20.42596741
loss,Estuary_6810,43.71471125
gain,Estuary_6811,96.1838201
loss,Estuary_6811,177.3394418
gain,Estuary_6870,3.038270449
loss,Estuary_6870,5.364203485
gain,Estuary_6887,1.647258314
loss,Estuary_6887,2.216931775
gain,Estuary_6889,1.939585848
loss,Estuary_6889,0.867105632
gain,Estuary_689,55.95909762
loss,Estuary_689,114.1652
gain,Estuary_6891,10.07648592
loss,Estuary_6891,6.151923375
gain,Estuary_6894,7.973326534
loss,Estuary_6894,25.66637302
gain,Estuary_6896,3.102045626
loss,Estuary_6896,1.213017386
gain,Estuary_6898,2.20783209
loss,Estuary_6898,1.087161389
gain,Estuary_6899,0.298536697
loss,Estuary_6899,1.295288658
gain,Estuary_69,1.541250869
loss,Estuary_69,15.30600206
gain,Estuary_6901,2.910145321
loss,Estuary_6901,8.375762839
gain,Estuary_6902,37.99101623
loss,Estuary_6902,16.10412143
gain,Estuary_6906,0.287585409
loss,Estuary_6906,1.798701808
gain,Estuary_6907,0.69131362
loss,Estuary_6907,1.252539634
gain,Estuary_6909,0.539830496
loss,Estuary_6909,0.203878824
gain,Estuary_6911,45.2772676
loss,Estuary_6911,74.05926819
gain,Estuary_6915,54.48307165
loss,Estuary_6915,29.57181725
gain,Estuary_6918,144.9287313
loss,Estuary_6918,184.0300845
gain,Estuary_692,23.48020934
loss,Estuary_692,26.2617537
gain,Estuary_6920,32.41004617
loss,Estuary_6920,33.69591652
gain,Estuary_6921,52.90298256
